user_id,item_id,sex,age,type,color
1375,78,Unknown,30s,golf,red
1375,58,Women,30s,boot,gray
1375,44,Men,30s,running,red
1375,97,Kids,40s,running,blue
1375,49,Men,40s,boot,other
1376,69,Men,20s,sneaker,white
1376,68,Men,30s,basket,blue
1376,65,Women,50s,boot,blue
1376,61,Women,20s,basket,blue
1376,32,Men,20s,sneaker,gray
1377,63,Men,30s,golf,other
1377,47,Men,20s,basket,other
1377,71,Women,30s,basket,gray
1377,30,Men,50s,basket,gray
1377,54,Unknown,20s,basket,other
1378,91,Unknown,20s,golf,black
1378,99,Women,30s,running,gray
1378,61,Women,20s,basket,blue
1378,11,Unknown,50s,sandal,white
1378,85,Women,50s,basket,blue
1379,100,Kids,30s,sandal,blue
1379,18,Men,10s,sandal,gray
1379,46,Women,10s,sneaker,other
1379,68,Men,30s,basket,blue
1379,49,Men,40s,boot,other
1380,63,Men,30s,golf,other
1380,34,Men,30s,sandal,blue
1380,96,Men,20s,sneaker,black
1380,37,Women,20s,basket,brown
1380,11,Unknown,50s,sandal,white
1381,6,Women,50s,basket,white
1381,46,Women,10s,sneaker,other
1381,35,Kids,20s,golf,gray
1381,19,Women,30s,running,brown
1381,31,Kids,40s,basket,red
1382,74,Unknown,30s,running,black
1382,35,Kids,20s,golf,gray
1382,59,Kids,30s,basket,red
1382,24,Women,30s,boot,blue
1382,4,Kids,30s,boot,white
1383,86,Men,50s,basket,white
1383,21,Women,40s,sandal,blue
1383,54,Unknown,20s,basket,other
1383,42,Women,20s,running,white
1383,15,Men,40s,golf,white
1384,22,Women,30s,sandal,black
1384,14,Women,20s,sandal,red
1384,65,Women,50s,boot,blue
1384,9,Men,10s,sneaker,blue
1384,72,Women,40s,basket,gray
1385,7,Women,30s,basket,white
1385,54,Unknown,20s,basket,other
1385,94,Women,50s,running,blue
1385,32,Men,20s,sneaker,gray
1385,91,Unknown,20s,golf,black
1386,2,Men,20s,sandal,brown
1386,37,Women,20s,basket,brown
1386,47,Men,20s,basket,other
1386,21,Women,40s,sandal,blue
1386,48,Men,50s,boot,white
1387,50,Women,10s,golf,gray
1387,18,Men,10s,sandal,gray
1387,93,Men,20s,sneaker,brown
1387,92,Women,20s,golf,other
1387,88,Men,20s,sneaker,blue
1388,37,Women,20s,basket,brown
1388,93,Men,20s,sneaker,brown
1388,10,Women,50s,boot,red
1388,98,Kids,40s,boot,red
1388,62,Men,20s,golf,brown
1389,63,Men,30s,golf,other
1389,47,Men,20s,basket,other
1389,51,Men,30s,sneaker,red
1389,73,Men,40s,golf,blue
1389,96,Men,20s,sneaker,black
1390,67,Men,20s,sandal,brown
1390,30,Men,50s,basket,gray
1390,86,Men,50s,basket,white
1390,78,Unknown,30s,golf,red
1390,66,Men,20s,basket,black
1391,56,Women,20s,basket,brown
1391,18,Men,10s,sandal,gray
1391,4,Kids,30s,boot,white
1391,97,Kids,40s,running,blue
1391,50,Women,10s,golf,gray
1392,3,Unknown,20s,basket,brown
1392,15,Men,40s,golf,white
1392,87,Kids,40s,boot,other
1392,56,Women,20s,basket,brown
1392,43,Women,30s,golf,white
1393,47,Men,20s,basket,other
1393,28,Women,20s,boot,blue
1393,12,Kids,40s,running,white
1393,97,Kids,40s,running,blue
1393,99,Women,30s,running,gray
1394,41,Unknown,30s,running,red
1394,67,Men,20s,sandal,brown
1394,77,Men,30s,sneaker,other
1394,45,Men,20s,boot,other
1394,15,Men,40s,golf,white
1395,63,Men,30s,golf,other
1395,3,Unknown,20s,basket,brown
1395,29,Men,50s,sneaker,other
1395,6,Women,50s,basket,white
1395,91,Unknown,20s,golf,black
1396,15,Men,40s,golf,white
1396,70,Kids,60s+,boot,gray
1396,89,Men,10s,running,gray
1396,59,Kids,30s,basket,red
1396,31,Kids,40s,basket,red
1397,7,Women,30s,basket,white
1397,84,Men,30s,golf,brown
1397,30,Men,50s,basket,gray
1397,61,Women,20s,basket,blue
1397,86,Men,50s,basket,white
1398,71,Women,30s,basket,gray
1398,30,Men,50s,basket,gray
1398,6,Women,50s,basket,white
1398,37,Women,20s,basket,brown
1398,68,Men,30s,basket,blue
1399,50,Women,10s,golf,gray
1399,6,Women,50s,basket,white
1399,62,Men,20s,golf,brown
1399,43,Women,30s,golf,white
1399,38,Men,20s,sandal,white
1400,10,Women,50s,boot,red
1400,56,Women,20s,basket,brown
1400,25,Women,30s,golf,black
1400,85,Women,50s,basket,blue
1400,51,Men,30s,sneaker,red
1401,30,Men,50s,basket,gray
1401,79,Women,50s,sneaker,black
1401,69,Men,20s,sneaker,white
1401,94,Women,50s,running,blue
1401,4,Kids,30s,boot,white
1402,89,Men,10s,running,gray
1402,83,Women,20s,sandal,white
1402,42,Women,20s,running,white
1402,44,Men,30s,running,red
1402,71,Women,30s,basket,gray
1403,75,Women,60s+,running,blue
1403,95,Men,20s,sandal,black
1403,24,Women,30s,boot,blue
1403,89,Men,10s,running,gray
1403,46,Women,10s,sneaker,other
1404,1,Women,20s,golf,white
1404,43,Women,30s,golf,white
1404,52,Men,40s,boot,other
1404,33,Men,50s,boot,white
1404,28,Women,20s,boot,blue
1405,9,Men,10s,sneaker,blue
1405,80,Women,50s,sneaker,brown
1405,91,Unknown,20s,golf,black
1405,83,Women,20s,sandal,white
1405,15,Men,40s,golf,white
1406,22,Women,30s,sandal,black
1406,31,Kids,40s,basket,red
1406,36,Women,50s,golf,white
1406,9,Men,10s,sneaker,blue
1406,70,Kids,60s+,boot,gray
1407,42,Women,20s,running,white
1407,26,Women,40s,sneaker,brown
1407,97,Kids,40s,running,blue
1407,15,Men,40s,golf,white
1407,89,Men,10s,running,gray
1408,44,Men,30s,running,red
1408,95,Men,20s,sandal,black
1408,85,Women,50s,basket,blue
1408,1,Women,20s,golf,white
1408,56,Women,20s,basket,brown
1409,81,Women,60s+,sandal,black
1409,16,Men,10s,basket,black
1409,66,Men,20s,basket,black
1409,71,Women,30s,basket,gray
1409,99,Women,30s,running,gray
1410,6,Women,50s,basket,white
1410,94,Women,50s,running,blue
1410,98,Kids,40s,boot,red
1410,81,Women,60s+,sandal,black
1410,71,Women,30s,basket,gray
1411,70,Kids,60s+,boot,gray
1411,1,Women,20s,golf,white
1411,57,Men,30s,basket,white
1411,67,Men,20s,sandal,brown
1411,33,Men,50s,boot,white
1412,23,Women,40s,running,other
1412,80,Women,50s,sneaker,brown
1412,46,Women,10s,sneaker,other
1412,20,Women,20s,sandal,brown
1412,78,Unknown,30s,golf,red
1413,58,Women,30s,boot,gray
1413,22,Women,30s,sandal,black
1413,46,Women,10s,sneaker,other
1413,77,Men,30s,sneaker,other
1413,92,Women,20s,golf,other
1414,99,Women,30s,running,gray
1414,31,Kids,40s,basket,red
1414,46,Women,10s,sneaker,other
1414,51,Men,30s,sneaker,red
1414,24,Women,30s,boot,blue
1415,62,Men,20s,golf,brown
1415,55,Men,20s,golf,black
1415,12,Kids,40s,running,white
1415,9,Men,10s,sneaker,blue
1415,64,Women,30s,basket,other
1416,41,Unknown,30s,running,red
1416,33,Men,50s,boot,white
1416,86,Men,50s,basket,white
1416,98,Kids,40s,boot,red
1416,48,Men,50s,boot,white
1417,3,Unknown,20s,basket,brown
1417,50,Women,10s,golf,gray
1417,74,Unknown,30s,running,black
1417,33,Men,50s,boot,white
1417,12,Kids,40s,running,white
1418,4,Kids,30s,boot,white
1418,90,Women,50s,basket,white
1418,65,Women,50s,boot,blue
1418,7,Women,30s,basket,white
1418,13,Women,50s,golf,gray
1419,54,Unknown,20s,basket,other
1419,58,Women,30s,boot,gray
1419,72,Women,40s,basket,gray
1419,5,Kids,20s,sandal,brown
1419,53,Women,20s,boot,other
1420,58,Women,30s,boot,gray
1420,10,Women,50s,boot,red
1420,25,Women,30s,golf,black
1420,82,Men,20s,boot,red
1420,63,Men,30s,golf,other
1421,35,Kids,20s,golf,gray
1421,32,Men,20s,sneaker,gray
1421,34,Men,30s,sandal,blue
1421,65,Women,50s,boot,blue
1421,23,Women,40s,running,other
1422,18,Men,10s,sandal,gray
1422,39,Men,30s,running,red
1422,94,Women,50s,running,blue
1422,33,Men,50s,boot,white
1422,29,Men,50s,sneaker,other
1423,94,Women,50s,running,blue
1423,7,Women,30s,basket,white
1423,91,Unknown,20s,golf,black
1423,83,Women,20s,sandal,white
1423,96,Men,20s,sneaker,black
1424,11,Unknown,50s,sandal,white
1424,21,Women,40s,sandal,blue
1424,74,Unknown,30s,running,black
1424,13,Women,50s,golf,gray
1424,79,Women,50s,sneaker,black
1425,27,Women,30s,sandal,black
1425,35,Kids,20s,golf,gray
1425,94,Women,50s,running,blue
1425,69,Men,20s,sneaker,white
1425,99,Women,30s,running,gray
1426,33,Men,50s,boot,white
1426,55,Men,20s,golf,black
1426,36,Women,50s,golf,white
1426,90,Women,50s,basket,white
1426,67,Men,20s,sandal,brown
1427,8,Men,30s,sneaker,red
1427,78,Unknown,30s,golf,red
1427,50,Women,10s,golf,gray
1427,17,Women,30s,golf,black
1427,19,Women,30s,running,brown
1428,92,Women,20s,golf,other
1428,90,Women,50s,basket,white
1428,31,Kids,40s,basket,red
1428,63,Men,30s,golf,other
1428,43,Women,30s,golf,white
1429,67,Men,20s,sandal,brown
1429,55,Men,20s,golf,black
1429,31,Kids,40s,basket,red
1429,87,Kids,40s,boot,other
1429,85,Women,50s,basket,blue
1430,52,Men,40s,boot,other
1430,17,Women,30s,golf,black
1430,57,Men,30s,basket,white
1430,96,Men,20s,sneaker,black
1430,18,Men,10s,sandal,gray
1431,62,Men,20s,golf,brown
1431,22,Women,30s,sandal,black
1431,74,Unknown,30s,running,black
1431,72,Women,40s,basket,gray
1431,8,Men,30s,sneaker,red
1432,75,Women,60s+,running,blue
1432,21,Women,40s,sandal,blue
1432,14,Women,20s,sandal,red
1432,95,Men,20s,sandal,black
1432,97,Kids,40s,running,blue
1433,100,Kids,30s,sandal,blue
1433,44,Men,30s,running,red
1433,25,Women,30s,golf,black
1433,86,Men,50s,basket,white
1433,96,Men,20s,sneaker,black
1434,28,Women,20s,boot,blue
1434,61,Women,20s,basket,blue
1434,20,Women,20s,sandal,brown
1434,88,Men,20s,sneaker,blue
1434,85,Women,50s,basket,blue
1435,40,Women,40s,basket,gray
1435,67,Men,20s,sandal,brown
1435,25,Women,30s,golf,black
1435,39,Men,30s,running,red
1435,34,Men,30s,sandal,blue
1436,84,Men,30s,golf,brown
1436,98,Kids,40s,boot,red
1436,65,Women,50s,boot,blue
1436,83,Women,20s,sandal,white
1436,2,Men,20s,sandal,brown
1437,7,Women,30s,basket,white
1437,32,Men,20s,sneaker,gray
1437,72,Women,40s,basket,gray
1437,43,Women,30s,golf,white
1437,4,Kids,30s,boot,white
1438,81,Women,60s+,sandal,black
1438,80,Women,50s,sneaker,brown
1438,25,Women,30s,golf,black
1438,90,Women,50s,basket,white
1438,99,Women,30s,running,gray
1439,99,Women,30s,running,gray
1439,22,Women,30s,sandal,black
1439,44,Men,30s,running,red
1439,78,Unknown,30s,golf,red
1439,17,Women,30s,golf,black
1440,46,Women,10s,sneaker,other
1440,59,Kids,30s,basket,red
1440,93,Men,20s,sneaker,brown
1440,89,Men,10s,running,gray
1440,19,Women,30s,running,brown
1441,64,Women,30s,basket,other
1441,69,Men,20s,sneaker,white
1441,6,Women,50s,basket,white
1441,56,Women,20s,basket,brown
1441,11,Unknown,50s,sandal,white
1442,56,Women,20s,basket,brown
1442,68,Men,30s,basket,blue
1442,59,Kids,30s,basket,red
1442,41,Unknown,30s,running,red
1442,80,Women,50s,sneaker,brown
1443,16,Men,10s,basket,black
1443,42,Women,20s,running,white
1443,60,Women,40s,basket,other
1443,29,Men,50s,sneaker,other
1443,33,Men,50s,boot,white
1444,56,Women,20s,basket,brown
1444,2,Men,20s,sandal,brown
1444,10,Women,50s,boot,red
1444,83,Women,20s,sandal,white
1444,26,Women,40s,sneaker,brown
1445,17,Women,30s,golf,black
1445,12,Kids,40s,running,white
1445,16,Men,10s,basket,black
1445,24,Women,30s,boot,blue
1445,15,Men,40s,golf,white
1446,28,Women,20s,boot,blue
1446,58,Women,30s,boot,gray
1446,41,Unknown,30s,running,red
1446,42,Women,20s,running,white
1446,68,Men,30s,basket,blue
1447,27,Women,30s,sandal,black
1447,44,Men,30s,running,red
1447,53,Women,20s,boot,other
1447,57,Men,30s,basket,white
1447,41,Unknown,30s,running,red
1448,5,Kids,20s,sandal,brown
1448,75,Women,60s+,running,blue
1448,12,Kids,40s,running,white
1448,46,Women,10s,sneaker,other
1448,19,Women,30s,running,brown
1449,37,Women,20s,basket,brown
1449,64,Women,30s,basket,other
1449,93,Men,20s,sneaker,brown
1449,27,Women,30s,sandal,black
1449,10,Women,50s,boot,red
1450,75,Women,60s+,running,blue
1450,84,Men,30s,golf,brown
1450,2,Men,20s,sandal,brown
1450,31,Kids,40s,basket,red
1450,33,Men,50s,boot,white
1451,33,Men,50s,boot,white
1451,6,Women,50s,basket,white
1451,3,Unknown,20s,basket,brown
1451,61,Women,20s,basket,blue
1451,99,Women,30s,running,gray
1452,48,Men,50s,boot,white
1452,22,Women,30s,sandal,black
1452,13,Women,50s,golf,gray
1452,28,Women,20s,boot,blue
1452,50,Women,10s,golf,gray
1453,41,Unknown,30s,running,red
1453,90,Women,50s,basket,white
1453,5,Kids,20s,sandal,brown
1453,58,Women,30s,boot,gray
1453,10,Women,50s,boot,red
1454,42,Women,20s,running,white
1454,44,Men,30s,running,red
1454,91,Unknown,20s,golf,black
1454,83,Women,20s,sandal,white
1454,35,Kids,20s,golf,gray
1455,49,Men,40s,boot,other
1455,52,Men,40s,boot,other
1455,70,Kids,60s+,boot,gray
1455,32,Men,20s,sneaker,gray
1455,22,Women,30s,sandal,black
1456,37,Women,20s,basket,brown
1456,40,Women,40s,basket,gray
1456,36,Women,50s,golf,white
1456,15,Men,40s,golf,white
1456,5,Kids,20s,sandal,brown
1457,84,Men,30s,golf,brown
1457,26,Women,40s,sneaker,brown
1457,27,Women,30s,sandal,black
1457,76,Unknown,20s,basket,white
1457,66,Men,20s,basket,black
1458,39,Men,30s,running,red
1458,8,Men,30s,sneaker,red
1458,74,Unknown,30s,running,black
1458,34,Men,30s,sandal,blue
1458,51,Men,30s,sneaker,red
1459,42,Women,20s,running,white
1459,15,Men,40s,golf,white
1459,8,Men,30s,sneaker,red
1459,66,Men,20s,basket,black
1459,79,Women,50s,sneaker,black
1460,10,Women,50s,boot,red
1460,54,Unknown,20s,basket,other
1460,3,Unknown,20s,basket,brown
1460,30,Men,50s,basket,gray
1460,42,Women,20s,running,white
1461,29,Men,50s,sneaker,other
1461,70,Kids,60s+,boot,gray
1461,11,Unknown,50s,sandal,white
1461,64,Women,30s,basket,other
1461,88,Men,20s,sneaker,blue
1462,83,Women,20s,sandal,white
1462,14,Women,20s,sandal,red
1462,54,Unknown,20s,basket,other
1462,24,Women,30s,boot,blue
1462,40,Women,40s,basket,gray
1463,74,Unknown,30s,running,black
1463,31,Kids,40s,basket,red
1463,45,Men,20s,boot,other
1463,51,Men,30s,sneaker,red
1463,30,Men,50s,basket,gray
1464,99,Women,30s,running,gray
1464,65,Women,50s,boot,blue
1464,27,Women,30s,sandal,black
1464,58,Women,30s,boot,gray
1464,38,Men,20s,sandal,white
1465,56,Women,20s,basket,brown
1465,52,Men,40s,boot,other
1465,31,Kids,40s,basket,red
1465,10,Women,50s,boot,red
1465,80,Women,50s,sneaker,brown
1466,26,Women,40s,sneaker,brown
1466,91,Unknown,20s,golf,black
1466,35,Kids,20s,golf,gray
1466,97,Kids,40s,running,blue
1466,32,Men,20s,sneaker,gray
1467,10,Women,50s,boot,red
1467,35,Kids,20s,golf,gray
1467,36,Women,50s,golf,white
1467,41,Unknown,30s,running,red
1467,62,Men,20s,golf,brown
1468,62,Men,20s,golf,brown
1468,21,Women,40s,sandal,blue
1468,24,Women,30s,boot,blue
1468,100,Kids,30s,sandal,blue
1468,81,Women,60s+,sandal,black
1469,82,Men,20s,boot,red
1469,10,Women,50s,boot,red
1469,48,Men,50s,boot,white
1469,92,Women,20s,golf,other
1469,47,Men,20s,basket,other
1470,72,Women,40s,basket,gray
1470,67,Men,20s,sandal,brown
1470,37,Women,20s,basket,brown
1470,65,Women,50s,boot,blue
1470,42,Women,20s,running,white
1471,89,Men,10s,running,gray
1471,43,Women,30s,golf,white
1471,6,Women,50s,basket,white
1471,10,Women,50s,boot,red
1471,79,Women,50s,sneaker,black
1472,54,Unknown,20s,basket,other
1472,28,Women,20s,boot,blue
1472,43,Women,30s,golf,white
1472,83,Women,20s,sandal,white
1472,29,Men,50s,sneaker,other
1473,33,Men,50s,boot,white
1473,90,Women,50s,basket,white
1473,91,Unknown,20s,golf,black
1473,31,Kids,40s,basket,red
1473,8,Men,30s,sneaker,red
1474,54,Unknown,20s,basket,other
1474,18,Men,10s,sandal,gray
1474,80,Women,50s,sneaker,brown
1474,1,Women,20s,golf,white
1474,29,Men,50s,sneaker,other
1475,56,Women,20s,basket,brown
1475,77,Men,30s,sneaker,other
1475,14,Women,20s,sandal,red
1475,32,Men,20s,sneaker,gray
1475,83,Women,20s,sandal,white
1476,40,Women,40s,basket,gray
1476,84,Men,30s,golf,brown
1476,6,Women,50s,basket,white
1476,54,Unknown,20s,basket,other
1476,94,Women,50s,running,blue
1477,52,Men,40s,boot,other
1477,93,Men,20s,sneaker,brown
1477,99,Women,30s,running,gray
1477,74,Unknown,30s,running,black
1477,37,Women,20s,basket,brown
1478,36,Women,50s,golf,white
1478,86,Men,50s,basket,white
1478,67,Men,20s,sandal,brown
1478,40,Women,40s,basket,gray
1478,47,Men,20s,basket,other
1479,26,Women,40s,sneaker,brown
1479,49,Men,40s,boot,other
1479,56,Women,20s,basket,brown
1479,44,Men,30s,running,red
1479,27,Women,30s,sandal,black
1480,80,Women,50s,sneaker,brown
1480,43,Women,30s,golf,white
1480,79,Women,50s,sneaker,black
1480,31,Kids,40s,basket,red
1480,23,Women,40s,running,other
1481,25,Women,30s,golf,black
1481,86,Men,50s,basket,white
1481,40,Women,40s,basket,gray
1481,65,Women,50s,boot,blue
1481,5,Kids,20s,sandal,brown
1482,16,Men,10s,basket,black
1482,59,Kids,30s,basket,red
1482,45,Men,20s,boot,other
1482,4,Kids,30s,boot,white
1482,40,Women,40s,basket,gray
1483,73,Men,40s,golf,blue
1483,45,Men,20s,boot,other
1483,3,Unknown,20s,basket,brown
1483,84,Men,30s,golf,brown
1483,47,Men,20s,basket,other
1484,53,Women,20s,boot,other
1484,23,Women,40s,running,other
1484,39,Men,30s,running,red
1484,79,Women,50s,sneaker,black
1484,20,Women,20s,sandal,brown
1485,44,Men,30s,running,red
1485,92,Women,20s,golf,other
1485,66,Men,20s,basket,black
1485,78,Unknown,30s,golf,red
1485,14,Women,20s,sandal,red
1486,22,Women,30s,sandal,black
1486,42,Women,20s,running,white
1486,45,Men,20s,boot,other
1486,4,Kids,30s,boot,white
1486,43,Women,30s,golf,white
1487,50,Women,10s,golf,gray
1487,73,Men,40s,golf,blue
1487,41,Unknown,30s,running,red
1487,72,Women,40s,basket,gray
1487,16,Men,10s,basket,black
1488,50,Women,10s,golf,gray
1488,71,Women,30s,basket,gray
1488,80,Women,50s,sneaker,brown
1488,87,Kids,40s,boot,other
1488,55,Men,20s,golf,black
1489,11,Unknown,50s,sandal,white
1489,9,Men,10s,sneaker,blue
1489,82,Men,20s,boot,red
1489,90,Women,50s,basket,white
1489,92,Women,20s,golf,other
1490,91,Unknown,20s,golf,black
1490,49,Men,40s,boot,other
1490,66,Men,20s,basket,black
1490,100,Kids,30s,sandal,blue
1490,41,Unknown,30s,running,red
1491,75,Women,60s+,running,blue
1491,91,Unknown,20s,golf,black
1491,63,Men,30s,golf,other
1491,37,Women,20s,basket,brown
1491,82,Men,20s,boot,red
1492,27,Women,30s,sandal,black
1492,15,Men,40s,golf,white
1492,51,Men,30s,sneaker,red
1492,76,Unknown,20s,basket,white
1492,8,Men,30s,sneaker,red
1493,44,Men,30s,running,red
1493,45,Men,20s,boot,other
1493,92,Women,20s,golf,other
1493,51,Men,30s,sneaker,red
1493,32,Men,20s,sneaker,gray
1494,24,Women,30s,boot,blue
1494,46,Women,10s,sneaker,other
1494,32,Men,20s,sneaker,gray
1494,26,Women,40s,sneaker,brown
1494,72,Women,40s,basket,gray
1495,48,Men,50s,boot,white
1495,13,Women,50s,golf,gray
1495,73,Men,40s,golf,blue
1495,61,Women,20s,basket,blue
1495,14,Women,20s,sandal,red
1496,69,Men,20s,sneaker,white
1496,15,Men,40s,golf,white
1496,75,Women,60s+,running,blue
1496,44,Men,30s,running,red
1496,74,Unknown,30s,running,black
1497,92,Women,20s,golf,other
1497,16,Men,10s,basket,black
1497,100,Kids,30s,sandal,blue
1497,78,Unknown,30s,golf,red
1497,17,Women,30s,golf,black
1498,67,Men,20s,sandal,brown
1498,97,Kids,40s,running,blue
1498,14,Women,20s,sandal,red
1498,38,Men,20s,sandal,white
1498,84,Men,30s,golf,brown
1499,97,Kids,40s,running,blue
1499,40,Women,40s,basket,gray
1499,66,Men,20s,basket,black
1499,79,Women,50s,sneaker,black
1499,7,Women,30s,basket,white
1500,56,Women,20s,basket,brown
1500,41,Unknown,30s,running,red
1500,71,Women,30s,basket,gray
1500,14,Women,20s,sandal,red
1500,88,Men,20s,sneaker,blue
1501,51,Men,30s,sneaker,red
1501,86,Men,50s,basket,white
1501,12,Kids,40s,running,white
1501,34,Men,30s,sandal,blue
1501,20,Women,20s,sandal,brown
1502,74,Unknown,30s,running,black
1502,13,Women,50s,golf,gray
1502,46,Women,10s,sneaker,other
1502,12,Kids,40s,running,white
1502,78,Unknown,30s,golf,red
1503,73,Men,40s,golf,blue
1503,84,Men,30s,golf,brown
1503,83,Women,20s,sandal,white
1503,9,Men,10s,sneaker,blue
1503,81,Women,60s+,sandal,black
1504,67,Men,20s,sandal,brown
1504,97,Kids,40s,running,blue
1504,66,Men,20s,basket,black
1504,33,Men,50s,boot,white
1504,99,Women,30s,running,gray
1505,59,Kids,30s,basket,red
1505,77,Men,30s,sneaker,other
1505,62,Men,20s,golf,brown
1505,14,Women,20s,sandal,red
1505,42,Women,20s,running,white
1506,87,Kids,40s,boot,other
1506,12,Kids,40s,running,white
1506,96,Men,20s,sneaker,black
1506,33,Men,50s,boot,white
1506,78,Unknown,30s,golf,red
1507,28,Women,20s,boot,blue
1507,98,Kids,40s,boot,red
1507,50,Women,10s,golf,gray
1507,47,Men,20s,basket,other
1507,53,Women,20s,boot,other
1508,68,Men,30s,basket,blue
1508,46,Women,10s,sneaker,other
1508,27,Women,30s,sandal,black
1508,23,Women,40s,running,other
1508,80,Women,50s,sneaker,brown
1509,5,Kids,20s,sandal,brown
1509,7,Women,30s,basket,white
1509,56,Women,20s,basket,brown
1509,26,Women,40s,sneaker,brown
1509,13,Women,50s,golf,gray
1510,95,Men,20s,sandal,black
1510,23,Women,40s,running,other
1510,85,Women,50s,basket,blue
1510,38,Men,20s,sandal,white
1510,25,Women,30s,golf,black
1511,24,Women,30s,boot,blue
1511,15,Men,40s,golf,white
1511,92,Women,20s,golf,other
1511,48,Men,50s,boot,white
1511,54,Unknown,20s,basket,other
1512,30,Men,50s,basket,gray
1512,27,Women,30s,sandal,black
1512,63,Men,30s,golf,other
1512,90,Women,50s,basket,white
1512,61,Women,20s,basket,blue
1513,68,Men,30s,basket,blue
1513,82,Men,20s,boot,red
1513,19,Women,30s,running,brown
1513,58,Women,30s,boot,gray
1513,40,Women,40s,basket,gray
1514,49,Men,40s,boot,other
1514,66,Men,20s,basket,black
1514,51,Men,30s,sneaker,red
1514,65,Women,50s,boot,blue
1514,74,Unknown,30s,running,black
1515,45,Men,20s,boot,other
1515,38,Men,20s,sandal,white
1515,42,Women,20s,running,white
1515,86,Men,50s,basket,white
1515,78,Unknown,30s,golf,red
1516,80,Women,50s,sneaker,brown
1516,57,Men,30s,basket,white
1516,33,Men,50s,boot,white
1516,20,Women,20s,sandal,brown
1516,67,Men,20s,sandal,brown
1517,45,Men,20s,boot,other
1517,74,Unknown,30s,running,black
1517,23,Women,40s,running,other
1517,12,Kids,40s,running,white
1517,85,Women,50s,basket,blue
1518,59,Kids,30s,basket,red
1518,34,Men,30s,sandal,blue
1518,6,Women,50s,basket,white
1518,55,Men,20s,golf,black
1518,80,Women,50s,sneaker,brown
1519,72,Women,40s,basket,gray
1519,53,Women,20s,boot,other
1519,92,Women,20s,golf,other
1519,32,Men,20s,sneaker,gray
1519,8,Men,30s,sneaker,red
1520,88,Men,20s,sneaker,blue
1520,43,Women,30s,golf,white
1520,66,Men,20s,basket,black
1520,58,Women,30s,boot,gray
1520,19,Women,30s,running,brown
1521,9,Men,10s,sneaker,blue
1521,91,Unknown,20s,golf,black
1521,57,Men,30s,basket,white
1521,85,Women,50s,basket,blue
1521,17,Women,30s,golf,black
1522,51,Men,30s,sneaker,red
1522,3,Unknown,20s,basket,brown
1522,46,Women,10s,sneaker,other
1522,67,Men,20s,sandal,brown
1522,60,Women,40s,basket,other
1523,5,Kids,20s,sandal,brown
1523,61,Women,20s,basket,blue
1523,57,Men,30s,basket,white
1523,31,Kids,40s,basket,red
1523,35,Kids,20s,golf,gray
1524,59,Kids,30s,basket,red
1524,91,Unknown,20s,golf,black
1524,76,Unknown,20s,basket,white
1524,77,Men,30s,sneaker,other
1524,66,Men,20s,basket,black
1525,17,Women,30s,golf,black
1525,28,Women,20s,boot,blue
1525,35,Kids,20s,golf,gray
1525,31,Kids,40s,basket,red
1525,70,Kids,60s+,boot,gray
1526,77,Men,30s,sneaker,other
1526,29,Men,50s,sneaker,other
1526,78,Unknown,30s,golf,red
1526,11,Unknown,50s,sandal,white
1526,100,Kids,30s,sandal,blue
1527,83,Women,20s,sandal,white
1527,44,Men,30s,running,red
1527,29,Men,50s,sneaker,other
1527,53,Women,20s,boot,other
1527,6,Women,50s,basket,white
1528,78,Unknown,30s,golf,red
1528,54,Unknown,20s,basket,other
1528,27,Women,30s,sandal,black
1528,98,Kids,40s,boot,red
1528,23,Women,40s,running,other
1529,28,Women,20s,boot,blue
1529,31,Kids,40s,basket,red
1529,58,Women,30s,boot,gray
1529,86,Men,50s,basket,white
1529,14,Women,20s,sandal,red
1530,92,Women,20s,golf,other
1530,69,Men,20s,sneaker,white
1530,34,Men,30s,sandal,blue
1530,57,Men,30s,basket,white
1530,9,Men,10s,sneaker,blue
1531,84,Men,30s,golf,brown
1531,8,Men,30s,sneaker,red
1531,43,Women,30s,golf,white
1531,28,Women,20s,boot,blue
1531,6,Women,50s,basket,white
1532,77,Men,30s,sneaker,other
1532,96,Men,20s,sneaker,black
1532,17,Women,30s,golf,black
1532,76,Unknown,20s,basket,white
1532,44,Men,30s,running,red
1533,19,Women,30s,running,brown
1533,83,Women,20s,sandal,white
1533,86,Men,50s,basket,white
1533,84,Men,30s,golf,brown
1533,9,Men,10s,sneaker,blue
1534,36,Women,50s,golf,white
1534,62,Men,20s,golf,brown
1534,38,Men,20s,sandal,white
1534,77,Men,30s,sneaker,other
1534,61,Women,20s,basket,blue
1535,47,Men,20s,basket,other
1535,24,Women,30s,boot,blue
1535,78,Unknown,30s,golf,red
1535,61,Women,20s,basket,blue
1535,82,Men,20s,boot,red
1536,19,Women,30s,running,brown
1536,42,Women,20s,running,white
1536,49,Men,40s,boot,other
1536,76,Unknown,20s,basket,white
1536,57,Men,30s,basket,white
1537,91,Unknown,20s,golf,black
1537,86,Men,50s,basket,white
1537,10,Women,50s,boot,red
1537,12,Kids,40s,running,white
1537,61,Women,20s,basket,blue
1538,56,Women,20s,basket,brown
1538,28,Women,20s,boot,blue
1538,50,Women,10s,golf,gray
1538,89,Men,10s,running,gray
1538,84,Men,30s,golf,brown
1539,20,Women,20s,sandal,brown
1539,51,Men,30s,sneaker,red
1539,37,Women,20s,basket,brown
